,coverage,month,station_code,station_type,year
65538,bare,1,9435,hauteur,2016
65539,bare,2,9435,hauteur,2016
65540,bare,3,9435,hauteur,2016
65541,bare,4,9435,hauteur,2016
65542,bare,5,9435,hauteur,2016
65543,bare,6,9435,hauteur,2016
65544,bare,7,9435,hauteur,2016
65545,bare,8,9435,hauteur,2016
65546,bare,9,9435,hauteur,2016
65547,bare,10,9435,hauteur,2016
65548,bare,11,9435,hauteur,2016
65549,bare,12,9435,hauteur,2016
65550,bare,1,9435,hauteur,2017
65551,bare,2,9435,hauteur,2017
65552,bare,3,9435,hauteur,2017
65553,bare,4,9435,hauteur,2017
65554,bare,5,9435,hauteur,2017
65555,bare,6,9435,hauteur,2017
65556,bare,7,9435,hauteur,2017
65557,bare,8,9435,hauteur,2017
65558,bare,9,9435,hauteur,2017
65559,bare,10,9435,hauteur,2017
65560,bare,11,9435,hauteur,2017
65561,bare,12,9435,hauteur,2017
65562,bare,1,9435,hauteur,2018
65563,bare,2,9435,hauteur,2018
65564,bare,3,9435,hauteur,2018
65565,bare,4,9435,hauteur,2018
65566,bare,5,9435,hauteur,2018
65567,bare,6,9435,hauteur,2018
65568,bare,7,9435,hauteur,2018
65569,bare,8,9435,hauteur,2018
65570,bare,9,9435,hauteur,2018
65571,bare,10,9435,hauteur,2018
65572,bare,11,9435,hauteur,2018
65573,bare,12,9435,hauteur,2018
65574,bare,1,9435,hauteur,2019
65575,bare,2,9435,hauteur,2019
65576,bare,3,9435,hauteur,2019
65577,bare,4,9435,hauteur,2019
65578,bare,5,9435,hauteur,2019
65579,bare,6,9435,hauteur,2019
65580,bare,1,9461,hauteur,2010
65581,bare,2,9461,hauteur,2010
65582,bare,3,9461,hauteur,2010
65583,bare,4,9461,hauteur,2010
65584,bare,5,9461,hauteur,2010
65585,bare,6,9461,hauteur,2010
65586,bare,7,9461,hauteur,2010
65587,bare,8,9461,hauteur,2010
65588,bare,9,9461,hauteur,2010
65589,bare,10,9461,hauteur,2010
65590,bare,11,9461,hauteur,2010
65591,bare,12,9461,hauteur,2010
65592,bare,1,9461,hauteur,2011
65593,bare,2,9461,hauteur,2011
65594,bare,3,9461,hauteur,2011
65595,bare,4,9461,hauteur,2011
65596,bare,5,9461,hauteur,2011
65597,bare,6,9461,hauteur,2011
65598,bare,7,9461,hauteur,2011
65599,bare,8,9461,hauteur,2011
65600,bare,9,9461,hauteur,2011
65601,bare,10,9461,hauteur,2011
65602,bare,11,9461,hauteur,2011
65603,bare,12,9461,hauteur,2011
65604,bare,1,9461,hauteur,2012
65605,bare,2,9461,hauteur,2012
65606,bare,3,9461,hauteur,2012
65607,bare,4,9461,hauteur,2012
65608,bare,5,9461,hauteur,2012
65609,bare,6,9461,hauteur,2012
65610,bare,7,9461,hauteur,2012
65611,bare,8,9461,hauteur,2012
65612,bare,9,9461,hauteur,2012
65613,bare,10,9461,hauteur,2012
65614,bare,11,9461,hauteur,2012
65615,bare,12,9461,hauteur,2012
65616,bare,1,9461,hauteur,2013
65617,bare,2,9461,hauteur,2013
65618,bare,3,9461,hauteur,2013
65619,bare,4,9461,hauteur,2013
65620,bare,5,9461,hauteur,2013
65621,bare,6,9461,hauteur,2013
65622,bare,7,9461,hauteur,2013
65623,bare,8,9461,hauteur,2013
65624,bare,9,9461,hauteur,2013
65625,bare,10,9461,hauteur,2013
65626,bare,11,9461,hauteur,2013
65627,bare,12,9461,hauteur,2013
65628,bare,1,9461,hauteur,2014
65629,bare,2,9461,hauteur,2014
65630,bare,3,9461,hauteur,2014
65631,bare,4,9461,hauteur,2014
65632,bare,5,9461,hauteur,2014
65633,bare,6,9461,hauteur,2014
65634,bare,7,9461,hauteur,2014
65635,bare,8,9461,hauteur,2014
65636,bare,9,9461,hauteur,2014
65637,bare,10,9461,hauteur,2014
65638,bare,11,9461,hauteur,2014
65639,bare,12,9461,hauteur,2014
65640,bare,1,9461,hauteur,2015
65641,bare,2,9461,hauteur,2015
65642,bare,3,9461,hauteur,2015
65643,bare,4,9461,hauteur,2015
65644,bare,5,9461,hauteur,2015
65645,bare,6,9461,hauteur,2015
65646,bare,7,9461,hauteur,2015
65647,bare,8,9461,hauteur,2015
65648,bare,9,9461,hauteur,2015
65649,bare,10,9461,hauteur,2015
65650,bare,11,9461,hauteur,2015
65651,bare,12,9461,hauteur,2015
65652,bare,1,9461,hauteur,2016
65653,bare,2,9461,hauteur,2016
65654,bare,3,9461,hauteur,2016
65655,bare,4,9461,hauteur,2016
65656,bare,5,9461,hauteur,2016
65657,bare,6,9461,hauteur,2016
65658,bare,7,9461,hauteur,2016
65659,bare,8,9461,hauteur,2016
65660,bare,9,9461,hauteur,2016
65661,bare,10,9461,hauteur,2016
65662,bare,11,9461,hauteur,2016
65663,bare,12,9461,hauteur,2016
65664,bare,1,9461,hauteur,2017
65665,bare,2,9461,hauteur,2017
65666,bare,3,9461,hauteur,2017
65667,bare,4,9461,hauteur,2017
65668,bare,5,9461,hauteur,2017
65669,bare,6,9461,hauteur,2017
65670,bare,7,9461,hauteur,2017
65671,bare,8,9461,hauteur,2017
65672,bare,9,9461,hauteur,2017
65673,bare,10,9461,hauteur,2017
65674,bare,11,9461,hauteur,2017
65675,bare,12,9461,hauteur,2017
65676,bare,1,9461,hauteur,2018
65677,bare,2,9461,hauteur,2018
65678,bare,3,9461,hauteur,2018
65679,bare,4,9461,hauteur,2018
65680,bare,5,9461,hauteur,2018
65681,bare,6,9461,hauteur,2018
65682,bare,7,9461,hauteur,2018
65683,bare,8,9461,hauteur,2018
65684,bare,9,9461,hauteur,2018
65685,bare,10,9461,hauteur,2018
65686,bare,11,9461,hauteur,2018
65687,bare,12,9461,hauteur,2018
65688,bare,1,9461,hauteur,2019
65689,bare,2,9461,hauteur,2019
65690,bare,3,9461,hauteur,2019
65691,bare,4,9461,hauteur,2019
65692,bare,5,9461,hauteur,2019
65693,bare,6,9461,hauteur,2019
65694,bare,1,9531,hauteur,1978
65695,bare,2,9531,hauteur,1978
65696,bare,3,9531,hauteur,1978
65697,bare,4,9531,hauteur,1978
65698,bare,5,9531,hauteur,1978
65699,bare,6,9531,hauteur,1978
65700,bare,7,9531,hauteur,1978
65701,bare,8,9531,hauteur,1978
65702,bare,9,9531,hauteur,1978
65703,bare,10,9531,hauteur,1978
65704,bare,11,9531,hauteur,1978
65705,bare,12,9531,hauteur,1978
65706,bare,1,9531,hauteur,1979
65707,bare,2,9531,hauteur,1979
65708,bare,3,9531,hauteur,1979
65709,bare,4,9531,hauteur,1979
65710,bare,5,9531,hauteur,1979
65711,bare,6,9531,hauteur,1979
65712,bare,7,9531,hauteur,1979
65713,bare,8,9531,hauteur,1979
65714,bare,9,9531,hauteur,1979
65715,bare,10,9531,hauteur,1979
65716,bare,11,9531,hauteur,1979
65717,bare,12,9531,hauteur,1979
65718,bare,1,9531,hauteur,1980
65719,bare,2,9531,hauteur,1980
65720,bare,3,9531,hauteur,1980
65721,bare,4,9531,hauteur,1980
65722,bare,5,9531,hauteur,1980
65723,bare,6,9531,hauteur,1980
65724,bare,7,9531,hauteur,1980
65725,bare,8,9531,hauteur,1980
65726,bare,9,9531,hauteur,1980
65727,bare,10,9531,hauteur,1980
65728,bare,11,9531,hauteur,1980
65729,bare,12,9531,hauteur,1980
65730,bare,1,9531,hauteur,1981
65731,bare,2,9531,hauteur,1981
65732,bare,3,9531,hauteur,1981
65733,bare,4,9531,hauteur,1981
65734,bare,5,9531,hauteur,1981
65735,bare,6,9531,hauteur,1981
65736,bare,7,9531,hauteur,1981
65737,bare,8,9531,hauteur,1981
65738,bare,9,9531,hauteur,1981
65739,bare,10,9531,hauteur,1981
65740,bare,11,9531,hauteur,1981
65741,bare,12,9531,hauteur,1981
65742,bare,1,9531,hauteur,1982
65743,bare,2,9531,hauteur,1982
65744,bare,3,9531,hauteur,1982
65745,bare,4,9531,hauteur,1982
65746,bare,5,9531,hauteur,1982
65747,bare,6,9531,hauteur,1982
65748,bare,7,9531,hauteur,1982
65749,bare,8,9531,hauteur,1982
65750,bare,9,9531,hauteur,1982
65751,bare,10,9531,hauteur,1982
65752,bare,11,9531,hauteur,1982
65753,bare,12,9531,hauteur,1982
65754,bare,1,9531,hauteur,1983
65755,bare,2,9531,hauteur,1983
65756,bare,3,9531,hauteur,1983
65757,bare,4,9531,hauteur,1983
65758,bare,5,9531,hauteur,1983
65759,bare,6,9531,hauteur,1983
65760,bare,7,9531,hauteur,1983
65761,bare,8,9531,hauteur,1983
65762,bare,9,9531,hauteur,1983
65763,bare,10,9531,hauteur,1983
65764,bare,11,9531,hauteur,1983
65765,bare,12,9531,hauteur,1983
65766,bare,1,9531,hauteur,1984
65767,bare,2,9531,hauteur,1984
65768,bare,3,9531,hauteur,1984
65769,bare,4,9531,hauteur,1984
65770,bare,5,9531,hauteur,1984
65771,bare,6,9531,hauteur,1984
65772,bare,7,9531,hauteur,1984
65773,bare,8,9531,hauteur,1984
65774,bare,9,9531,hauteur,1984
65775,bare,10,9531,hauteur,1984
65776,bare,11,9531,hauteur,1984
65777,bare,12,9531,hauteur,1984
65778,bare,1,9531,hauteur,1985
65779,bare,2,9531,hauteur,1985
65780,bare,3,9531,hauteur,1985
65781,bare,4,9531,hauteur,1985
65782,bare,5,9531,hauteur,1985
65783,bare,6,9531,hauteur,1985
65784,bare,7,9531,hauteur,1985
65785,bare,8,9531,hauteur,1985
65786,bare,9,9531,hauteur,1985
65787,bare,10,9531,hauteur,1985
65788,bare,11,9531,hauteur,1985
65789,bare,12,9531,hauteur,1985
65790,bare,1,9531,hauteur,1986
65791,bare,2,9531,hauteur,1986
65792,bare,3,9531,hauteur,1986
65793,bare,4,9531,hauteur,1986
65794,bare,5,9531,hauteur,1986
65795,bare,6,9531,hauteur,1986
65796,bare,7,9531,hauteur,1986
65797,bare,8,9531,hauteur,1986
65798,bare,9,9531,hauteur,1986
65799,bare,10,9531,hauteur,1986
65800,bare,11,9531,hauteur,1986
65801,bare,12,9531,hauteur,1986
65802,bare,1,9531,hauteur,1987
65803,bare,2,9531,hauteur,1987
65804,bare,3,9531,hauteur,1987
65805,bare,4,9531,hauteur,1987
65806,bare,5,9531,hauteur,1987
65807,bare,6,9531,hauteur,1987
65808,bare,7,9531,hauteur,1987
65809,bare,8,9531,hauteur,1987
65810,bare,9,9531,hauteur,1987
65811,bare,10,9531,hauteur,1987
65812,bare,11,9531,hauteur,1987
65813,bare,12,9531,hauteur,1987
65814,bare,1,9531,hauteur,1988
65815,bare,2,9531,hauteur,1988
65816,bare,3,9531,hauteur,1988
65817,bare,4,9531,hauteur,1988
65818,bare,5,9531,hauteur,1988
65819,bare,6,9531,hauteur,1988
65820,bare,7,9531,hauteur,1988
65821,bare,8,9531,hauteur,1988
65822,bare,9,9531,hauteur,1988
65823,bare,10,9531,hauteur,1988
65824,bare,11,9531,hauteur,1988
65825,bare,12,9531,hauteur,1988
65826,bare,1,9531,hauteur,1989
65827,bare,2,9531,hauteur,1989
65828,bare,3,9531,hauteur,1989
65829,bare,4,9531,hauteur,1989
65830,bare,5,9531,hauteur,1989
65831,bare,6,9531,hauteur,1989
65832,bare,7,9531,hauteur,1989
65833,bare,8,9531,hauteur,1989
65834,bare,9,9531,hauteur,1989
65835,bare,10,9531,hauteur,1989
65836,bare,11,9531,hauteur,1989
65837,bare,12,9531,hauteur,1989
65838,bare,1,9531,hauteur,1990
65839,bare,2,9531,hauteur,1990
65840,bare,3,9531,hauteur,1990
65841,bare,4,9531,hauteur,1990
65842,bare,5,9531,hauteur,1990
65843,bare,6,9531,hauteur,1990
65844,bare,7,9531,hauteur,1990
65845,bare,8,9531,hauteur,1990
65846,bare,9,9531,hauteur,1990
65847,bare,10,9531,hauteur,1990
65848,bare,11,9531,hauteur,1990
65849,bare,12,9531,hauteur,1990
65850,bare,1,9531,hauteur,1991
65851,bare,2,9531,hauteur,1991
65852,bare,3,9531,hauteur,1991
65853,bare,4,9531,hauteur,1991
65854,bare,5,9531,hauteur,1991
65855,bare,6,9531,hauteur,1991
65856,bare,7,9531,hauteur,1991
65857,bare,8,9531,hauteur,1991
65858,bare,9,9531,hauteur,1991
65859,bare,10,9531,hauteur,1991
65860,bare,11,9531,hauteur,1991
65861,bare,12,9531,hauteur,1991
65862,bare,1,9531,hauteur,1992
65863,bare,2,9531,hauteur,1992
65864,bare,3,9531,hauteur,1992
65865,bare,4,9531,hauteur,1992
65866,bare,5,9531,hauteur,1992
65867,bare,6,9531,hauteur,1992
65868,bare,7,9531,hauteur,1992
65869,bare,8,9531,hauteur,1992
65870,bare,9,9531,hauteur,1992
65871,bare,10,9531,hauteur,1992
65872,bare,11,9531,hauteur,1992
65873,bare,12,9531,hauteur,1992
65874,bare,1,9531,hauteur,1993
65875,bare,2,9531,hauteur,1993
65876,bare,3,9531,hauteur,1993
65877,bare,4,9531,hauteur,1993
65878,bare,5,9531,hauteur,1993
65879,bare,6,9531,hauteur,1993
65880,bare,7,9531,hauteur,1993
65881,bare,8,9531,hauteur,1993
65882,bare,9,9531,hauteur,1993
65883,bare,10,9531,hauteur,1993
65884,bare,11,9531,hauteur,1993
65885,bare,12,9531,hauteur,1993
65886,bare,1,9531,hauteur,1994
65887,bare,2,9531,hauteur,1994
65888,bare,3,9531,hauteur,1994
65889,bare,4,9531,hauteur,1994
65890,bare,5,9531,hauteur,1994
65891,bare,6,9531,hauteur,1994
65892,bare,7,9531,hauteur,1994
65893,bare,8,9531,hauteur,1994
65894,bare,9,9531,hauteur,1994
65895,bare,10,9531,hauteur,1994
65896,bare,11,9531,hauteur,1994
65897,bare,12,9531,hauteur,1994
65898,bare,1,9531,hauteur,1995
65899,bare,2,9531,hauteur,1995
65900,bare,3,9531,hauteur,1995
65901,bare,4,9531,hauteur,1995
65902,bare,5,9531,hauteur,1995
65903,bare,6,9531,hauteur,1995
65904,bare,7,9531,hauteur,1995
65905,bare,8,9531,hauteur,1995
65906,bare,9,9531,hauteur,1995
65907,bare,10,9531,hauteur,1995
65908,bare,11,9531,hauteur,1995
65909,bare,12,9531,hauteur,1995
65910,bare,1,9531,hauteur,1996
65911,bare,2,9531,hauteur,1996
65912,bare,3,9531,hauteur,1996
65913,bare,4,9531,hauteur,1996
65914,bare,5,9531,hauteur,1996
65915,bare,6,9531,hauteur,1996
65916,bare,7,9531,hauteur,1996
65917,bare,8,9531,hauteur,1996
65918,bare,9,9531,hauteur,1996
65919,bare,10,9531,hauteur,1996
65920,bare,11,9531,hauteur,1996
65921,bare,12,9531,hauteur,1996
65922,bare,1,9531,hauteur,1997
65923,bare,2,9531,hauteur,1997
65924,bare,3,9531,hauteur,1997
65925,bare,4,9531,hauteur,1997
65926,bare,5,9531,hauteur,1997
65927,bare,6,9531,hauteur,1997
65928,bare,7,9531,hauteur,1997
65929,bare,8,9531,hauteur,1997
65930,bare,9,9531,hauteur,1997
65931,bare,10,9531,hauteur,1997
65932,bare,11,9531,hauteur,1997
65933,bare,12,9531,hauteur,1997
65934,bare,1,9531,hauteur,1998
65935,bare,2,9531,hauteur,1998
65936,bare,3,9531,hauteur,1998
65937,bare,4,9531,hauteur,1998
65938,bare,5,9531,hauteur,1998
65939,bare,6,9531,hauteur,1998
65940,bare,7,9531,hauteur,1998
65941,bare,8,9531,hauteur,1998
65942,bare,9,9531,hauteur,1998
65943,bare,10,9531,hauteur,1998
65944,bare,11,9531,hauteur,1998
65945,bare,12,9531,hauteur,1998
65946,bare,1,9531,hauteur,1999
65947,bare,2,9531,hauteur,1999
65948,bare,3,9531,hauteur,1999
65949,bare,4,9531,hauteur,1999
65950,bare,5,9531,hauteur,1999
65951,bare,6,9531,hauteur,1999
65952,bare,7,9531,hauteur,1999
65953,bare,8,9531,hauteur,1999
65954,bare,9,9531,hauteur,1999
65955,bare,10,9531,hauteur,1999
65956,bare,11,9531,hauteur,1999
65957,bare,12,9531,hauteur,1999
65958,bare,1,9531,hauteur,2000
65959,bare,2,9531,hauteur,2000
65960,bare,3,9531,hauteur,2000
65961,bare,4,9531,hauteur,2000
65962,bare,5,9531,hauteur,2000
65963,bare,6,9531,hauteur,2000
65964,bare,7,9531,hauteur,2000
65965,bare,8,9531,hauteur,2000
65966,bare,9,9531,hauteur,2000
65967,bare,10,9531,hauteur,2000
65968,bare,11,9531,hauteur,2000
65969,bare,12,9531,hauteur,2000
65970,bare,1,9531,hauteur,2001
65971,bare,2,9531,hauteur,2001
65972,bare,3,9531,hauteur,2001
65973,bare,4,9531,hauteur,2001
65974,bare,5,9531,hauteur,2001
65975,bare,6,9531,hauteur,2001
65976,bare,7,9531,hauteur,2001
65977,bare,8,9531,hauteur,2001
65978,bare,9,9531,hauteur,2001
65979,bare,10,9531,hauteur,2001
65980,bare,11,9531,hauteur,2001
65981,bare,12,9531,hauteur,2001
65982,bare,1,9531,hauteur,2002
65983,bare,2,9531,hauteur,2002
65984,bare,3,9531,hauteur,2002
65985,bare,4,9531,hauteur,2002
65986,bare,5,9531,hauteur,2002
65987,bare,6,9531,hauteur,2002
65988,bare,7,9531,hauteur,2002
65989,bare,8,9531,hauteur,2002
65990,bare,9,9531,hauteur,2002
65991,bare,10,9531,hauteur,2002
65992,bare,11,9531,hauteur,2002
65993,bare,12,9531,hauteur,2002
65994,bare,1,9531,hauteur,2003
65995,bare,2,9531,hauteur,2003
65996,bare,3,9531,hauteur,2003
65997,bare,4,9531,hauteur,2003
65998,bare,5,9531,hauteur,2003
65999,bare,6,9531,hauteur,2003
66000,bare,7,9531,hauteur,2003
66001,bare,8,9531,hauteur,2003
66002,bare,9,9531,hauteur,2003
66003,bare,10,9531,hauteur,2003
66004,bare,11,9531,hauteur,2003
66005,bare,12,9531,hauteur,2003
66006,bare,1,9531,hauteur,2004
66007,bare,2,9531,hauteur,2004
66008,bare,3,9531,hauteur,2004
66009,bare,4,9531,hauteur,2004
66010,bare,5,9531,hauteur,2004
66011,bare,6,9531,hauteur,2004
66012,bare,7,9531,hauteur,2004
66013,bare,8,9531,hauteur,2004
66014,bare,9,9531,hauteur,2004
66015,bare,10,9531,hauteur,2004
66016,bare,11,9531,hauteur,2004
66017,bare,12,9531,hauteur,2004
66018,bare,1,9531,hauteur,2005
66019,bare,2,9531,hauteur,2005
66020,bare,3,9531,hauteur,2005
66021,bare,4,9531,hauteur,2005
66022,bare,5,9531,hauteur,2005
66023,bare,6,9531,hauteur,2005
66024,bare,7,9531,hauteur,2005
66025,bare,8,9531,hauteur,2005
66026,bare,9,9531,hauteur,2005
66027,bare,10,9531,hauteur,2005
66028,bare,11,9531,hauteur,2005
66029,bare,12,9531,hauteur,2005
66030,bare,1,9531,hauteur,2006
66031,bare,2,9531,hauteur,2006
66032,bare,3,9531,hauteur,2006
66033,bare,4,9531,hauteur,2006
66034,bare,5,9531,hauteur,2006
66035,bare,6,9531,hauteur,2006
66036,bare,7,9531,hauteur,2006
66037,bare,8,9531,hauteur,2006
66038,bare,9,9531,hauteur,2006
66039,bare,10,9531,hauteur,2006
66040,bare,11,9531,hauteur,2006
66041,bare,12,9531,hauteur,2006
66042,bare,1,9531,hauteur,2007
66043,bare,2,9531,hauteur,2007
66044,bare,3,9531,hauteur,2007
66045,bare,4,9531,hauteur,2007
66046,bare,5,9531,hauteur,2007
66047,bare,6,9531,hauteur,2007
66048,bare,7,9531,hauteur,2007
66049,bare,8,9531,hauteur,2007
66050,bare,9,9531,hauteur,2007
66051,bare,10,9531,hauteur,2007
66052,bare,11,9531,hauteur,2007
66053,bare,12,9531,hauteur,2007
66054,bare,1,9531,hauteur,2008
66055,bare,2,9531,hauteur,2008
66056,bare,3,9531,hauteur,2008
66057,bare,4,9531,hauteur,2008
66058,bare,5,9531,hauteur,2008
66059,bare,6,9531,hauteur,2008
66060,bare,7,9531,hauteur,2008
66061,bare,8,9531,hauteur,2008
66062,bare,9,9531,hauteur,2008
66063,bare,10,9531,hauteur,2008
66064,bare,11,9531,hauteur,2008
66065,bare,12,9531,hauteur,2008
66066,bare,1,9531,hauteur,2009
66067,bare,2,9531,hauteur,2009
66068,bare,3,9531,hauteur,2009
66069,bare,4,9531,hauteur,2009
66070,bare,5,9531,hauteur,2009
66071,bare,6,9531,hauteur,2009
66072,bare,7,9531,hauteur,2009
66073,bare,8,9531,hauteur,2009
66074,bare,9,9531,hauteur,2009
66075,bare,10,9531,hauteur,2009
66076,bare,11,9531,hauteur,2009
66077,bare,12,9531,hauteur,2009
66078,bare,1,9531,hauteur,2010
66079,bare,2,9531,hauteur,2010
66080,bare,3,9531,hauteur,2010
66081,bare,4,9531,hauteur,2010
66082,bare,5,9531,hauteur,2010
66083,bare,6,9531,hauteur,2010
66084,bare,7,9531,hauteur,2010
66085,bare,8,9531,hauteur,2010
66086,bare,9,9531,hauteur,2010
66087,bare,10,9531,hauteur,2010
66088,bare,11,9531,hauteur,2010
66089,bare,12,9531,hauteur,2010
66090,bare,1,9531,hauteur,2011
66091,bare,2,9531,hauteur,2011
66092,bare,3,9531,hauteur,2011
66093,bare,4,9531,hauteur,2011
66094,bare,5,9531,hauteur,2011
66095,bare,6,9531,hauteur,2011
66096,bare,7,9531,hauteur,2011
66097,bare,8,9531,hauteur,2011
66098,bare,9,9531,hauteur,2011
66099,bare,10,9531,hauteur,2011
66100,bare,11,9531,hauteur,2011
66101,bare,12,9531,hauteur,2011
66102,bare,1,9531,hauteur,2012
66103,bare,2,9531,hauteur,2012
66104,bare,3,9531,hauteur,2012
66105,bare,4,9531,hauteur,2012
66106,bare,5,9531,hauteur,2012
66107,bare,6,9531,hauteur,2012
66108,bare,7,9531,hauteur,2012
66109,bare,8,9531,hauteur,2012
66110,bare,9,9531,hauteur,2012
66111,bare,10,9531,hauteur,2012
66112,bare,11,9531,hauteur,2012
66113,bare,12,9531,hauteur,2012
66114,bare,1,9531,hauteur,2013
66115,bare,2,9531,hauteur,2013
66116,bare,3,9531,hauteur,2013
66117,bare,4,9531,hauteur,2013
66118,bare,5,9531,hauteur,2013
66119,bare,6,9531,hauteur,2013
66120,bare,7,9531,hauteur,2013
66121,bare,8,9531,hauteur,2013
66122,bare,9,9531,hauteur,2013
66123,bare,10,9531,hauteur,2013
66124,bare,11,9531,hauteur,2013
66125,bare,12,9531,hauteur,2013
66126,bare,1,9531,hauteur,2014
66127,bare,2,9531,hauteur,2014
66128,bare,3,9531,hauteur,2014
66129,bare,4,9531,hauteur,2014
66130,bare,5,9531,hauteur,2014
66131,bare,6,9531,hauteur,2014
66132,bare,7,9531,hauteur,2014
66133,bare,8,9531,hauteur,2014
66134,bare,9,9531,hauteur,2014
66135,bare,10,9531,hauteur,2014
66136,bare,11,9531,hauteur,2014
66137,bare,12,9531,hauteur,2014
66138,bare,1,9531,hauteur,2015
66139,bare,2,9531,hauteur,2015
66140,bare,3,9531,hauteur,2015
66141,bare,4,9531,hauteur,2015
66142,bare,5,9531,hauteur,2015
66143,bare,6,9531,hauteur,2015
66144,bare,7,9531,hauteur,2015
66145,bare,8,9531,hauteur,2015
66146,bare,9,9531,hauteur,2015
66147,bare,10,9531,hauteur,2015
66148,bare,11,9531,hauteur,2015
66149,bare,12,9531,hauteur,2015
66150,bare,1,9531,hauteur,2016
66151,bare,2,9531,hauteur,2016
66152,bare,3,9531,hauteur,2016
66153,bare,4,9531,hauteur,2016
66154,bare,5,9531,hauteur,2016
66155,bare,6,9531,hauteur,2016
66156,bare,7,9531,hauteur,2016
66157,bare,8,9531,hauteur,2016
66158,bare,9,9531,hauteur,2016
66159,bare,10,9531,hauteur,2016
66160,bare,11,9531,hauteur,2016
66161,bare,12,9531,hauteur,2016
66162,bare,1,9531,hauteur,2017
66163,bare,2,9531,hauteur,2017
66164,bare,3,9531,hauteur,2017
66165,bare,4,9531,hauteur,2017
66166,bare,5,9531,hauteur,2017
66167,bare,6,9531,hauteur,2017
66168,bare,7,9531,hauteur,2017
66169,bare,8,9531,hauteur,2017
66170,bare,9,9531,hauteur,2017
66171,bare,10,9531,hauteur,2017
66172,bare,11,9531,hauteur,2017
66173,bare,12,9531,hauteur,2017
66174,bare,1,9531,hauteur,2018
66175,bare,2,9531,hauteur,2018
66176,bare,3,9531,hauteur,2018
66177,bare,4,9531,hauteur,2018
66178,bare,5,9531,hauteur,2018
66179,bare,6,9531,hauteur,2018
66180,bare,7,9531,hauteur,2018
66181,bare,8,9531,hauteur,2018
66182,bare,9,9531,hauteur,2018
66183,bare,10,9531,hauteur,2018
66184,bare,11,9531,hauteur,2018
66185,bare,12,9531,hauteur,2018
66186,bare,1,9531,hauteur,2019
66187,bare,2,9531,hauteur,2019
66188,bare,3,9531,hauteur,2019
66189,bare,4,9531,hauteur,2019
66190,bare,5,9531,hauteur,2019
66191,bare,6,9531,hauteur,2019
66192,bare,1,9541,hauteur,1992
66193,bare,2,9541,hauteur,1992
66194,bare,3,9541,hauteur,1992
66195,bare,4,9541,hauteur,1992
66196,bare,5,9541,hauteur,1992
66197,bare,6,9541,hauteur,1992
66198,bare,7,9541,hauteur,1992
66199,bare,8,9541,hauteur,1992
66200,bare,9,9541,hauteur,1992
66201,bare,10,9541,hauteur,1992
66202,bare,11,9541,hauteur,1992
66203,bare,12,9541,hauteur,1992
66204,bare,1,9541,hauteur,1993
66205,bare,2,9541,hauteur,1993
66206,bare,3,9541,hauteur,1993
66207,bare,4,9541,hauteur,1993
66208,bare,5,9541,hauteur,1993
66209,bare,6,9541,hauteur,1993
66210,bare,7,9541,hauteur,1993
66211,bare,8,9541,hauteur,1993
66212,bare,9,9541,hauteur,1993
66213,bare,10,9541,hauteur,1993
66214,bare,11,9541,hauteur,1993
66215,bare,12,9541,hauteur,1993
66216,bare,1,9541,hauteur,1994
66217,bare,2,9541,hauteur,1994
66218,bare,3,9541,hauteur,1994
66219,bare,4,9541,hauteur,1994
66220,bare,5,9541,hauteur,1994
66221,bare,6,9541,hauteur,1994
66222,bare,7,9541,hauteur,1994
66223,bare,8,9541,hauteur,1994
66224,bare,9,9541,hauteur,1994
66225,bare,10,9541,hauteur,1994
66226,bare,11,9541,hauteur,1994
66227,bare,12,9541,hauteur,1994
66228,bare,1,9541,hauteur,1995
66229,bare,2,9541,hauteur,1995
66230,bare,3,9541,hauteur,1995
66231,bare,4,9541,hauteur,1995
66232,bare,5,9541,hauteur,1995
66233,bare,6,9541,hauteur,1995
66234,bare,7,9541,hauteur,1995
66235,bare,8,9541,hauteur,1995
66236,bare,9,9541,hauteur,1995
66237,bare,10,9541,hauteur,1995
66238,bare,11,9541,hauteur,1995
66239,bare,12,9541,hauteur,1995
66240,bare,1,9541,hauteur,1996
66241,bare,2,9541,hauteur,1996
66242,bare,3,9541,hauteur,1996
66243,bare,4,9541,hauteur,1996
66244,bare,5,9541,hauteur,1996
66245,bare,6,9541,hauteur,1996
66246,bare,7,9541,hauteur,1996
66247,bare,8,9541,hauteur,1996
66248,bare,9,9541,hauteur,1996
66249,bare,10,9541,hauteur,1996
66250,bare,11,9541,hauteur,1996
66251,bare,12,9541,hauteur,1996
66252,bare,1,9541,hauteur,1997
66253,bare,2,9541,hauteur,1997
66254,bare,3,9541,hauteur,1997
66255,bare,4,9541,hauteur,1997
66256,bare,5,9541,hauteur,1997
66257,bare,6,9541,hauteur,1997
66258,bare,7,9541,hauteur,1997
66259,bare,8,9541,hauteur,1997
66260,bare,9,9541,hauteur,1997
66261,bare,10,9541,hauteur,1997
66262,bare,11,9541,hauteur,1997
66263,bare,12,9541,hauteur,1997
66264,bare,1,9541,hauteur,1998
66265,bare,2,9541,hauteur,1998
66266,bare,3,9541,hauteur,1998
66267,bare,4,9541,hauteur,1998
66268,bare,5,9541,hauteur,1998
66269,bare,6,9541,hauteur,1998
66270,bare,7,9541,hauteur,1998
66271,bare,8,9541,hauteur,1998
66272,bare,9,9541,hauteur,1998
